date;category;comment;outcome_account;outcome;outcome_currency;income_account;income;income_currency
11/06/2017;Сладкое;Йогурт;UniCredit;79;RUB;UniCredit;0;RUB
11/06/2017;Продукты;Молоко;UniCredit;113;RUB;UniCredit;0;RUB
11/06/2017;Сладкое;Мороженое;UniCredit;39;RUB;UniCredit;0;RUB
11/06/2017;Продукты;Орех кедровый;UniCredit;236.6;RUB;UniCredit;0;RUB
11/06/2017;Продукты;Орехи грецкий;UniCredit;297.97;RUB;UniCredit;0;RUB
11/06/2017;Сладкое;Чипсы;UniCredit;62.02;RUB;UniCredit;0;RUB
11/06/2017;Сладкое;Сок;UniCredit;83;RUB;UniCredit;0;RUB
11/06/2017;Одежда;Носки;UniCredit;21.86;RUB;UniCredit;0;RUB
11/06/2017;Продукты;Орехи Фундук;UniCredit;316.62;RUB;UniCredit;0;RUB
11/06/2017;Сладкое;Конфеты;UniCredit;196.11;RUB;UniCredit;0;RUB
11/06/2017;Жилье;Аренда комнаты;Счет Клик;10000;RUB;Счет Клик;0;RUB
12/06/2017;Продукты;Хлеб;UniCredit;29;RUB;UniCredit;0;RUB
12/06/2017;Сладкое;Мороженое;UniCredit;55;RUB;UniCredit;0;RUB
12/06/2017;Продукты;Фасоль в соусе;UniCredit;62;RUB;UniCredit;0;RUB
13/06/2017;Еда;Обед;UniCredit;220;RUB;UniCredit;0;RUB
13/06/2017;Здоровье;Пимафуцин;UniCredit;760;RUB;UniCredit;0;RUB
14/06/2017;Связь;Мтс интернет;UniCredit;230;RUB;UniCredit;0;RUB
15/06/2017;;;UniCredit;200;RUB;Наличные;200;RUB
16/06/2017;Еда;Обед;Наличные;210;RUB;Наличные;0;RUB
17/06/2017;Сладкое;Ананас сушеный;UniCredit;56.24;RUB;UniCredit;0;RUB
17/06/2017;Спорт;Бассейн;Наличные;220;RUB;Наличные;0;RUB
17/06/2017;Сладкое;Квас;UniCredit;45.61;RUB;UniCredit;0;RUB
19/06/2017;Сладкое;Мороженое;UniCredit;49.45;RUB;UniCredit;0;RUB
19/06/2017;Продукты;Хлеб;UniCredit;32.55;RUB;UniCredit;0;RUB
20/06/2017;Зарплата;Аванс;UniCredit;0;RUB;UniCredit;10000;RUB
21/06/2017;Продукты;Хлеб;UniCredit;13.1;RUB;UniCredit;0;RUB
21/06/2017;Сладкое;Мажитель;UniCredit;40.9;RUB;UniCredit;0;RUB
21/06/2017;Продукты;Майонез;UniCredit;36.9;RUB;UniCredit;0;RUB
21/06/2017;Сладкое;Мороженое;UniCredit;25.9;RUB;UniCredit;0;RUB
21/06/2017;Продукты;Сыр;UniCredit;48.2;RUB;UniCredit;0;RUB
21/06/2017;Зарплата;Отпускные;UniCredit;0;RUB;UniCredit;31771.16;RUB
22/06/2017;Самолет;В Астрахань;UniCredit;3058.98;RUB;UniCredit;0;RUB
23/06/2017;Суточные;;Наличные;0;RUB;Наличные;5700;RUB
23/06/2017;;;UniCredit;37000;RUB;Наличные;37000;RUB
23/06/2017;Продукты;Сыр;UniCredit;129;RUB;UniCredit;0;RUB
23/06/2017;Продукты;Колбаса;UniCredit;159;RUB;UniCredit;0;RUB
23/06/2017;Спорт;Бассейн;Наличные;220;RUB;Наличные;0;RUB
23/06/2017;Продукты;Рис;UniCredit;79;RUB;UniCredit;0;RUB
23/06/2017;Сладкое;Йогурт;UniCredit;69.9;RUB;UniCredit;0;RUB
23/06/2017;Фрукты;Виноград;UniCredit;193.1;RUB;UniCredit;0;RUB
24/06/2017;Сладкое;Мороженое;UniCredit;46;RUB;UniCredit;0;RUB
25/06/2017;Сладкое;Круассан;Наличные;201.28;RUB;Наличные;0;RUB
25/06/2017;Сладкое;Торт;Наличные;618.24;RUB;Наличные;0;RUB
25/06/2017;Сладкое;Киндер;Наличные;73.5;RUB;Наличные;0;RUB
25/06/2017;Продукты;Пирог;Наличные;343.5;RUB;Наличные;0;RUB
25/06/2017;Самолет;Такси;UniCredit;899;RUB;UniCredit;0;RUB
26/06/2017;Мероприятия;Такси;Наличные;200;RUB;Наличные;0;RUB
26/06/2017;Связь;;Сбербанк;50;RUB;Сбербанк;0;RUB
26/06/2017;Мероприятия;Пиво;Наличные;621;RUB;Наличные;0;RUB
26/06/2017;Мероприятия;Пирог;Наличные;331.3;RUB;Наличные;0;RUB
26/06/2017;Отдых;Путевка;Наличные;2800;RUB;Наличные;0;RUB
26/06/2017;Гигиена;Зуб. щетка;UniCredit;53.1;RUB;UniCredit;0;RUB
26/06/2017;Гигиена;Зуб. паста ;UniCredit;86.9;RUB;UniCredit;0;RUB
26/06/2017;;;Наличные;37000;RUB;Сбербанк;37000;RUB
27/06/2017;Спорт;Бассейн;Наличные;200;RUB;Наличные;0;RUB
27/06/2017;Связь;Мобильный банк;UniCredit;60;RUB;UniCredit;0;RUB
27/06/2017;;Папе на зубы;Сбербанк;20000;RUB;Семейный;20000;RUB
28/06/2017;Сладкое;Конфеты;UniCredit;338.6;RUB;UniCredit;0;RUB
28/06/2017;Сладкое;Мороженое;Наличные;394.9;RUB;Наличные;0;RUB
28/06/2017;Сладкое;Шоколад;UniCredit;48.5;RUB;UniCredit;0;RUB
28/06/2017;Сладкое;Погребок;Сбербанк;335.37;RUB;Сбербанк;0;RUB
28/06/2017;Спорт;Бассейн;Наличные;200;RUB;Наличные;0;RUB
28/06/2017;;;Наличные;55;RUB;UniCredit;55;RUB
29/06/2017;;;Сбербанк;900;RUB;Наличные;900;RUB
29/06/2017;Продукты;Помидоры;Сбербанк;57.56;RUB;Сбербанк;0;RUB
29/06/2017;Продукты;Хлеб;Сбербанк;17.4;RUB;Сбербанк;0;RUB
29/06/2017;Фрукты;Виноград;Сбербанк;91.04;RUB;Сбербанк;0;RUB
29/06/2017;Одежда;;Наличные;796;RUB;Наличные;0;RUB
01/07/2017;;;Сбербанк;300;RUB;Наличные;300;RUB
01/07/2017;Гигиена;Жвачка;Сбербанк;21.9;RUB;Сбербанк;0;RUB
01/07/2017;Спорт;Насос;Сбербанк;149;RUB;Сбербанк;0;RUB
01/07/2017;Одежда;Кепка;Наличные;200;RUB;Наличные;0;RUB
01/07/2017;Фрукты;Виноград;Сбербанк;151.1;RUB;Сбербанк;0;RUB
01/07/2017;Фрукты;Бананы;Сбербанк;38.5;RUB;Сбербанк;0;RUB
01/07/2017;Спорт;Бассейн;Наличные;200;RUB;Наличные;0;RUB
01/07/2017;Продукты;Молоко;Сбербанк;94.8;RUB;Сбербанк;0;RUB
01/07/2017;Сладкое;Шоколад;Сбербанк;349.5;RUB;Сбербанк;0;RUB
01/07/2017;Прочее;Пакет;Сбербанк;2.2;RUB;Сбербанк;0;RUB
02/07/2017;Семейные;С маминого счета СБ;Сбербанк;0;RUB;Сбербанк;10000;RUB
02/07/2017;Продукты;Пирог;Сбербанк;361.86;RUB;Сбербанк;0;RUB
02/07/2017;Продукты;Пирог;Сбербанк;173.84;RUB;Сбербанк;0;RUB
02/07/2017;Гигиена;Резинка;Сбербанк;181;RUB;Сбербанк;0;RUB
02/07/2017;Продукты;Вода;Сбербанк;53.5;RUB;Сбербанк;0;RUB
02/07/2017;;;Сбербанк;9800;RUB;Наличные;9800;RUB
03/07/2017;Отдых;Лежак;Наличные;300;RUB;Наличные;0;RUB
03/07/2017;Отдых;Аттракцион банан;Наличные;600;RUB;Наличные;0;RUB
03/07/2017;Отдых;Ресторан;Наличные;400;RUB;Наличные;0;RUB
03/07/2017;Отдых;Ресторан;Наличные;1500;RUB;Наличные;0;RUB
03/07/2017;Отдых;Такси;Наличные;100;RUB;Наличные;0;RUB
03/07/2017;Отдых;Продукты;Наличные;576;RUB;Наличные;0;RUB
03/07/2017;Отдых;Туалет;Наличные;100;RUB;Наличные;0;RUB
04/07/2017;Отдых;Такси;Наличные;200;RUB;Наличные;0;RUB
04/07/2017;Отдых;Дайвинг;Наличные;1200;RUB;Наличные;0;RUB
04/07/2017;Отдых;Джипинг;Наличные;800;RUB;Наличные;0;RUB
04/07/2017;Отдых;Кольян;Наличные;1000;RUB;Наличные;0;RUB
04/07/2017;Отдых;Шашлык;Наличные;400;RUB;Наличные;0;RUB
04/07/2017;Отдых;Ресторан;Сбербанк;770;RUB;Сбербанк;0;RUB
04/07/2017;Отдых;Коньяк шоколадный;Наличные;300;RUB;Наличные;0;RUB
05/07/2017;Отдых;Ресторан;Наличные;2500;RUB;Наличные;0;RUB
05/07/2017;Отдых;Такси;Наличные;100;RUB;Наличные;0;RUB
05/07/2017;Зарплата;За июнь;UniCredit;0;RUB;UniCredit;41093.34;RUB
06/07/2017;Еда;Пирожок;Наличные;70;RUB;Наличные;0;RUB
06/07/2017;Гигиена;Туалет;Наличные;100;RUB;Наличные;0;RUB
06/07/2017;Подарки;Спинер;Наличные;180;RUB;Наличные;0;RUB
07/07/2017;Семейные;Бабушкины;Наличные;0;RUB;Наличные;2000;RUB
07/07/2017;Подарки;Подарок Исляму на ДР;Наличные;5000;RUB;Наличные;0;RUB
07/07/2017;Еда;Кафе;Наличные;310;RUB;Наличные;0;RUB
07/07/2017;;;Сбербанк;1900;RUB;Наличные;1900;RUB
07/07/2017;Сладкое;Торт;Сбербанк;1033.45;RUB;Сбербанк;0;RUB
08/07/2017;Самолет;Самолет на Москву;UniCredit;9688.98;RUB;UniCredit;0;RUB
08/07/2017;Relationship;Ресторан;UniCredit;631.3;RUB;UniCredit;0;RUB
08/07/2017;Relationship;Сок орешкт;UniCredit;130;RUB;UniCredit;0;RUB
08/07/2017;Сладкое;Сок;UniCredit;75.9;RUB;UniCredit;0;RUB
08/07/2017;Фрукты;Виноград;UniCredit;97.6;RUB;UniCredit;0;RUB
08/07/2017;;;Сбербанк;9688.98;RUB;UniCredit;9688.98;RUB
09/07/2017;Сладкое;Сок;Сбербанк;132;RUB;Сбербанк;0;RUB
09/07/2017;Самолет;Такси;UniCredit;200;RUB;UniCredit;0;RUB
10/07/2017;Продукты;Колбаса;UniCredit;185.57;RUB;UniCredit;0;RUB
10/07/2017;Продукты;Каша;UniCredit;109;RUB;UniCredit;0;RUB
10/07/2017;Фрукты;Бананы;UniCredit;40.44;RUB;UniCredit;0;RUB
10/07/2017;Продукты;Сосиски;UniCredit;200.8;RUB;UniCredit;0;RUB
10/07/2017;Продукты;Аджика;UniCredit;71.83;RUB;UniCredit;0;RUB
10/07/2017;Продукты;Сыр;UniCredit;77.5;RUB;UniCredit;0;RUB
10/07/2017;Гигиена;Крем для лица;UniCredit;259;RUB;UniCredit;0;RUB
10/07/2017;Продукты;Капуста квашеная;UniCredit;42.36;RUB;UniCredit;0;RUB
10/07/2017;Сладкое;Йогурт;UniCredit;46;RUB;UniCredit;0;RUB
12/07/2017;Транспорт;60 поездок;Наличные;1700;RUB;Наличные;0;RUB
12/07/2017;;;UniCredit;1700;RUB;Наличные;1700;RUB
12/07/2017;;Папе на зубы;UniCredit;20275;RUB;Семейный;20275;RUB
12/07/2017;Сладкое;Йогурт;UniCredit;84;RUB;UniCredit;0;RUB
12/07/2017;Продукты;Хлеб;UniCredit;41;RUB;UniCredit;0;RUB
13/07/2017;Здоровье;Обрезание;UniCredit;14280;RUB;UniCredit;0;RUB
13/07/2017;Сладкое;Мороженое;UniCredit;59.7;RUB;UniCredit;0;RUB
13/07/2017;Сладкое;Конфеты;UniCredit;150.3;RUB;UniCredit;0;RUB
13/07/2017;Продукты;Аджика;Сбербанк;92;RUB;Сбербанк;0;RUB
13/07/2017;Здоровье;Успокоительные травы;Сбербанк;219;RUB;Сбербанк;0;RUB
13/07/2017;Сладкое;Сок;Сбербанк;53;RUB;Сбербанк;0;RUB
13/07/2017;Здоровье;Миг;Сбербанк;68;RUB;Сбербанк;0;RUB
14/07/2017;Сладкое;Йогурт;UniCredit;84;RUB;UniCredit;0;RUB
14/07/2017;Фрукты;Бананы;UniCredit;17;RUB;UniCredit;0;RUB
14/07/2017;Здоровье;Перевязка;UniCredit;700;RUB;UniCredit;0;RUB
14/07/2017;Здоровье;Облепиховое масло;UniCredit;38;RUB;UniCredit;0;RUB
15/07/2017;Сладкое;M&Ds;UniCredit;99;RUB;UniCredit;0;RUB
15/07/2017;Сладкое;Йогурт;UniCredit;84;RUB;UniCredit;0;RUB
15/07/2017;Продукты;Соль;UniCredit;7.7;RUB;UniCredit;0;RUB
15/07/2017;Сладкое;Мороженое;UniCredit;59.7;RUB;UniCredit;0;RUB
15/07/2017;Продукты;Каша;UniCredit;128;RUB;UniCredit;0;RUB
15/07/2017;Продукты;Колбаса;UniCredit;129;RUB;UniCredit;0;RUB
15/07/2017;Сладкое;Конфеты;UniCredit;45.73;RUB;UniCredit;0;RUB
15/07/2017;Фрукты;Бананы;UniCredit;27;RUB;UniCredit;0;RUB
15/07/2017;Продукты;Молоко;UniCredit;44.87;RUB;UniCredit;0;RUB
16/07/2017;Продукты;Сыр;Сбербанк;82.5;RUB;Сбербанк;0;RUB
16/07/2017;Продукты;Аджика;Сбербанк;76.41;RUB;Сбербанк;0;RUB
16/07/2017;Сладкое;Коктейль шоколодный;Сбербанк;88.5;RUB;Сбербанк;0;RUB
16/07/2017;Сладкое;M&Ds;Сбербанк;232.9;RUB;Сбербанк;0;RUB
16/07/2017;Фрукты;Бананы;Сбербанк;44.79;RUB;Сбербанк;0;RUB
16/07/2017;Прочее;Пакет;Сбербанк;5.9;RUB;Сбербанк;0;RUB
16/07/2017;;;Счет Клик;25000;RUB;Сбербанк;25000;RUB
17/07/2017;Здоровье;Перевязка;Сбербанк;700;RUB;Сбербанк;0;RUB
17/07/2017;Сладкое;Чипсы;Сбербанк;148;RUB;Сбербанк;0;RUB
17/07/2017;Сладкое;Сок;Сбербанк;45;RUB;Сбербанк;0;RUB
18/07/2017;Сладкое;Шоколад;UniCredit;118;RUB;UniCredit;0;RUB
18/07/2017;Гигиена;Шампунь;UniCredit;59.1;RUB;UniCredit;0;RUB
18/07/2017;Продукты;Сыр;UniCredit;59.9;RUB;UniCredit;0;RUB
20/07/2017;Сладкое;Чипсы;UniCredit;138;RUB;UniCredit;0;RUB
20/07/2017;Сладкое;Йогурт;UniCredit;84;RUB;UniCredit;0;RUB
20/07/2017;Сладкое;Мороженое;UniCredit;59;RUB;UniCredit;0;RUB
20/07/2017;Сладкое;Натс;Сбербанк;47.1;RUB;Сбербанк;0;RUB
20/07/2017;Еда;Обед;Наличные;220;RUB;Наличные;0;RUB
20/07/2017;Гигиена;;Сбербанк;17.4;RUB;Сбербанк;0;RUB
20/07/2017;Зарплата;Аванс;UniCredit;0;RUB;UniCredit;10000;RUB
21/07/2017;Сладкое;Шоколад;Сбербанк;118;RUB;Сбербанк;0;RUB
21/07/2017;Сладкое;Чипсы;Сбербанк;126;RUB;Сбербанк;0;RUB
21/07/2017;Продукты;Хлеб;Сбербанк;41;RUB;Сбербанк;0;RUB
22/07/2017;Фрукты;Бананы;UniCredit;31;RUB;UniCredit;0;RUB
22/07/2017;Здоровье;Бинт;UniCredit;27;RUB;UniCredit;0;RUB
22/07/2017;Сладкое;Шоколад;UniCredit;118;RUB;UniCredit;0;RUB
22/07/2017;Здоровье;Зеленка;UniCredit;11;RUB;UniCredit;0;RUB
23/07/2017;Здоровье;Бинт;UniCredit;30;RUB;UniCredit;0;RUB
23/07/2017;Здоровье;Хлоргексидина биглюконат;UniCredit;10;RUB;UniCredit;0;RUB
23/07/2017;Здоровье;Облепиховое масло;UniCredit;390;RUB;UniCredit;0;RUB
23/07/2017;Здоровье;Перекись;UniCredit;6;RUB;UniCredit;0;RUB
23/07/2017;Здоровье;Зеленка;UniCredit;11;RUB;UniCredit;0;RUB
23/07/2017;Здоровье;Бинт;UniCredit;27;RUB;UniCredit;0;RUB
23/07/2017;Фрукты;Виноград;Сбербанк;116.9;RUB;Сбербанк;0;RUB
23/07/2017;Сладкое;Конфеты;Сбербанк;166.6;RUB;Сбербанк;0;RUB
23/07/2017;Сладкое;Чипсы;Сбербанк;68;RUB;Сбербанк;0;RUB
23/07/2017;Сладкое;Мороженое;Сбербанк;53.9;RUB;Сбербанк;0;RUB
23/07/2017;Сладкое;Коктейль шоколодный;Сбербанк;62.9;RUB;Сбербанк;0;RUB
23/07/2017;Сладкое;Йогурт;Сбербанк;69.9;RUB;Сбербанк;0;RUB
23/07/2017;Продукты;Сыр;Сбербанк;76.9;RUB;Сбербанк;0;RUB
23/07/2017;Сладкое;Зефир;Сбербанк;59.9;RUB;Сбербанк;0;RUB
24/07/2017;Прочее;Пакет;UniCredit;4.9;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Каша;UniCredit;105;RUB;UniCredit;0;RUB
24/07/2017;Сладкое;Сок;UniCredit;59.9;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Сосиски;UniCredit;170;RUB;UniCredit;0;RUB
24/07/2017;Гигиена;Мочалка;UniCredit;102;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Рис;UniCredit;65;RUB;UniCredit;0;RUB
24/07/2017;Гигиена;Мыло;UniCredit;39.9;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Сыр;UniCredit;73.6;RUB;UniCredit;0;RUB
24/07/2017;Сладкое;Конфеты;UniCredit;88;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Кетчуп;UniCredit;45;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Соус;UniCredit;59;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Колбаса;UniCredit;104;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Молоко;UniCredit;47.3;RUB;UniCredit;0;RUB
24/07/2017;Продукты;Хлеб;UniCredit;14.4;RUB;UniCredit;0;RUB
24/07/2017;Здоровье;Левомиколь;Наличные;110;RUB;Наличные;0;RUB
25/07/2017;Сладкое;Йогурт;Сбербанк;62;RUB;Сбербанк;0;RUB
25/07/2017;Сладкое;Чипсы;Сбербанк;89;RUB;Сбербанк;0;RUB
26/07/2017;Сладкое;Мороженое;UniCredit;44;RUB;UniCredit;0;RUB
26/07/2017;Сладкое;Сникерс;UniCredit;33;RUB;UniCredit;0;RUB
26/07/2017;Прочее;;UniCredit;4.01;RUB;UniCredit;0;RUB
26/07/2017;Сладкое;Йогурт;UniCredit;62.9;RUB;UniCredit;0;RUB
26/07/2017;Сладкое;Чипсы;UniCredit;159;RUB;UniCredit;0;RUB
26/07/2017;Продукты;Чебупицца;UniCredit;99.9;RUB;UniCredit;0;RUB
26/07/2017;Сладкое;Киткат;UniCredit;157.19;RUB;UniCredit;0;RUB
26/07/2017;Прочее;Бонусная карта;UniCredit;25;RUB;UniCredit;0;RUB
26/07/2017;Парикмахерская;;Наличные;350;RUB;Наличные;0;RUB
27/07/2017;;;Сбербанк;10000;RUB;Наличные;10000;RUB
29/07/2017;Семейные;Родительские;Сбербанк;0;RUB;Сбербанк;35000;RUB
